abbr;full_title;date;cntry.x;name;office;isocntry;matchprep.x;cntry.y;name_minister;portfolio;party;party_fullname;party_abbr;party_nameen;orientation;ep_affiliation;eu_stance;matchprep.y
ecofin;ECOFIN Participants Belgium:;2021-11-09;Hungary;Mr Gábor GION;Minister of State for Financial Affairs, Ministry of Finance;HUN;gáborgion;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-09;Netherlands;Mr Robert DE GROOT;Permanent Representative;NLD;robertdegroot;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-09;Romania;Mr Alin CHITU;State Secretary, Ministry of Public Finance;ROU;alinchitu;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-09;Slovakia;Ms Petra VARGOVÁ;Permanent Representative;SVK;petravargová;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Bulgaria;Mr Ivaylo HRISTOV;Deputy Minister of Finance;BGR;ivaylohristov;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Bulgaria;Mme Edita HRDÁ;Permanent Representative;BGR;mmeeditahrdá;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Germany;Ms Bettina HAGEDORN;Parliamentary State Secretary to the Federal Minister for Finance;DEU;bettinahagedorn;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Estonia;Mr Aivo ORAV;Permanent Representative;EST;aivoorav;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Ireland;Mr Sean FLEMING;Minister of State for the Department of Public Expenditure and Reform, with responsibility for Financial Services, Credit Unions and Insurance;IRL;seanfleming;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Greece;Mr Athanassios PETRALIAS;Secretary General, Seneral Secretariat of Fiscal Policy, Ministry of Finance;GRC;athanassiospetralias;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Spain;Mr Marcos ALONSO ALONSO;Permanent Representative;ESP;marcosalonsoalonso;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;France;Mr Philippe LÉGLISE-COSTA;Permanent Representative;FRA;philippeléglisecosta;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Croatia;Ms Irene ANDRASSY;Permanent Representative;HRV;ireneandrassy;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Italy;Mr Pietro BENASSI;Permanent Representative;ITA;pietrobenassi;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Italy;Mr Paraskevas PROTOPAPAS;Senior Economic Officer, Ministry of Finance;ITA;paraskevasprotopapas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Latvia;Ms Lelde LĪCE-LĪCĪTE;Permanent Representative;LVA;leldelīcelīcīte;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Lithuania;Mr Mindaugas LIUTVINSKAS;Deputy Minister for Finance;LTU;mindaugasliutvinskas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Luxembourg;Mr Georges FRIDEN;Permanent Representative;LUX;georgesfriden;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Hungary;Mr Tibor STELBACZKY;Permanent Representative;HUN;tiborstelbaczky;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Malta;Ms Marlene BONNICI;Permanent Representative;MLT;marlenebonnici;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Netherlands;Mr Robert DE GROOT;Permanent Representative;NLD;robertdegroot;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Austria;Mr Nikolaus MARSCHIK;Permanent Representative;AUT;nikolausmarschik;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Poland;Mr Andrzej SADOŚ;Permanent Representative;POL;andrzejsadoś;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Portugal;Mr Nuno BRITO;Permanent Representative;PRT;nunobrito;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Romania;Ms Luminita ODOBESCU;Permanent Representative;ROU;luminitaodobescu;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Slovenia;Ms Irena DRMAŽ;High Representative for EU Budget Negotiations;SVN;irenadrmaž;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Slovakia;Ms Petra VARGOVÁ;Permanent Representative;SVK;petravargová;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
ecofin;ECOFIN Participants Belgium:;2021-11-12;Finland;Ms Maria Kaisa AULA;State Secretary to Minister for Finance;FIN;mariakaisaaula;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-10-04;Belgium;Mr Jan HOOGMARTENS;Deputy Permanent Representative;BEL;janhoogmartens;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-10-04;Germany;Mr Jochen FLASHBARTH;State Secretary, Federal Ministry of the Environment, Nature Conservation and Nuclear Safety;DEU;jochenflashbarth;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-10-04;Greece;Mr Konstantinos CHATZIDAKIS;Minister for the Environment and Energy;GRC;konstantinoschatzidakis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-10-04;Spain;Mr Hugo Alfonso MORÁN FERNÁNDEZ;State Secretary for the Environment;ESP;hugoalfonsomoránfernández;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-10-04;France;Ms Brune POIRSON;Minister of State attached to the Ministre d’État, Minister for the Ecological and Inclusive Transition;FRA;brunepoirson;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-10-04;France;Mr Goran ŠTEFANIĆ;Deputy Permanent Representative;FRA;goranštefanić;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-10-04;Italy;Mr Andreas LOUKA;Permanent Secretary of the Ministry of Agriculture, Rural Development and Environment;ITA;andreaslouka;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-10-04;Hungary;Mr András RÁCZ;Minister of State for Environmental Affairs, Ministry of Agriculture;HUN;andrásrácz;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-10-04;Hungary;Mr Péter KADERJÁK;Minister of State for Energy and Climate Policy, Ministry of Innovation and Technology;HUN;péterkaderják;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-10-04;Netherlands;Ms Stientje VAN VELDHOVEN;State Secretary for Infrastructure and Water Management;NLD;stientjevanveldhoven;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-10-04;Austria;Ms Maria PATEK;Federal Minister for Sustainability and Tourism;AUT;mariapatek;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-10-04;Poland;Mr Sławomir MAZUREK;Deputy State Secretary, Ministry of the Environment;POL;sławomirmazurek;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-10-04;Portugal;Mr Pedro LOURTIE;Deputy Permanent Representative;PRT;pedrolourtie;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-10-04;Romania;Mr Marius Cosmin BOIANGIU;Deputy Permanent Representative;ROU;mariuscosminboiangiu;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-10-04;Slovenia;Mr Simon ZAJC;Minister of the Environement and Spatial Planning;SVN;simonzajc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-10-04;Sweden;Mr Ian DUNCAN;Parliamentary Under Secretary of State, Office of the Secretary of State for Scotland and Northern Ireland Office;SWE;ianduncan;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-10-04;Sweden;Ms Roseanna CUNNINGHAM;Cabinet Secretary for the Environment, Climate Change and Land Reform;SWE;roseannacunningham;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-12-19;Belgium;Mr Jan HOOGMARTENS;Deputy Permanent Representative;BEL;janhoogmartens;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-12-19;Estonia;Mr Marten KOKK;Deputy Permanent Representative;EST;martenkokk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-12-19;Ireland;Ms Maeve COLLINS;Deputy Permanent Representative;IRL;maevecollins;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-12-19;Greece;Mr Konstantinos CHATZIDAKIS;Minister for the Environment and Energy;GRC;konstantinoschatzidakis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-12-19;Spain;Mr Hugo Alfonso MORÁN FERNÁNDEZ;State Secretary for the Environment;ESP;hugoalfonsomoránfernández;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-12-19;Latvia;Mr Edvīns BALŠEVICS;State Secretary of Ministry of Environmental Protection and Regional Development;LVA;edvīnsbalševics;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-12-19;Lithuania;Ms Justina GRIGARAVIČIENĖ;Vice-minister of Environment;LTU;justinagrigaravičienė;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-12-19;Luxembourg;Mr Georges TERNES;Deputy Permanent Representative;LUX;georgesternes;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-12-19;Hungary;Mr András RÁCZ;Minister of State for Environmental Affairs, Ministry of Agriculture;HUN;andrásrácz;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-12-19;Malta;Mr Lorenzo VELLA;Deputy Permanent Representative;MLT;lorenzovella;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-12-19;Netherlands;Ms Stientje VAN VELDHOVEN;Minister for the Environment and Housing;NLD;stientjevanveldhoven;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-12-19;Austria;Ms Maria PATEK;Federal Minister for Sustainability and Tourism;AUT;mariapatek;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-12-19;Portugal;Mr João GALAMBA;State Secretary for Energy;PRT;joãogalamba;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-12-19;Romania;Mr Mircea FECHET;State Secretary - Ministry of the Environment, Waters and Forests;ROU;mirceafechet;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2019-12-19;Slovenia;Mr Simon ZAJC;Minister of the Environement and Spatial Planning;SVN;simonzajc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2020-03-05;Belgium;Ms Zuhal DEMIR;Flemish Minister for Justice and Enforcement, Environment, Energy and Tourism;BEL;zuhaldemir;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2020-03-05;Bulgaria;Ms Atanaska NIKOLOVA;Deputy Minister for Environment and Water;BGR;atanaskanikolova;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2020-03-05;Czech Republic;Mr Vladislav SMRŽ;Deputy Minister for the Environment;CZE;vladislavsmrž;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2020-03-05;Denmark;Mr Per Fabricius ANDERSEN;Deputy Permanent Representative;DNK;perfabriciusandersen;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2020-03-05;Estonia;Mr Marten KOKK;Deputy Permanent Representative;EST;martenkokk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2020-03-05;Ireland;Ms Maeve COLLINS;Deputy Permanent Representative;IRL;maevecollins;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2020-03-05;Greece;Mr Konstantinos ARAVOSSIS;Secretary General for Natural Environment & Water, Ministry of Environment and Energy;GRC;konstantinosaravossis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2020-03-05;Spain;Ms Teresa RIBERA RODRÍGUEZ;Fourth Deputy Prime Minister and Minister for the Ecological Transition and the Demographic Challenge;ESP;teresariberarodríguez;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2020-03-05;Hungary;Mr András RÁCZ;Minister of State for Environmental Affairs, Ministry of Agriculture;HUN;andrásrácz;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2020-03-05;Hungary;Mr Péter KADERJÁK;Minister of State for Energy and Climate Policy, Ministry of Innovation and Technology;HUN;péterkaderják;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2020-03-05;Netherlands;Ms Stientje VAN VELDHOVEN;Minister for the Environment and Housing;NLD;stientjevanveldhoven;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2020-03-05;Poland;Mr Adam GUIBOURGÉ-CZETWERTYŃSKI;Deputy State Secretary, Ministry of Climate;POL;adamguibourgéczetwertyński;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2020-03-05;Romania;Mr Costel ALEXE;Minister for the Environment, Water and Forestry;ROU;costelalexe;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2020-03-05;Slovenia;Mr Simon ZAJC;Minister for the Environment and Spatial Planning;SVN;simonzajc;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;ENVIRONMENT COUNCIL;2020-03-05;Slovakia;Ms Petra VARGOVÁ;Deputy Permanent Representative;SVK;petravargová;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Tuesday  June;2020-06-23;Belgium;Mr Zuhal DEMIR;Flemish Minister for Justice and Enforcement, Environment, Energy and Tourism;BEL;zuhaldemir;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Tuesday  June;2020-06-23;Bulgaria;Ms Atanaska NIKOLOVA;Deputy Minister for Environment and Water;BGR;atanaskanikolova;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Tuesday  June;2020-06-23;Czech Republic;Mr Vladislav SMRŽ;Deputy Minister for the Environment;CZE;vladislavsmrž;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Tuesday  June;2020-06-23;Estonia;Mr Meelis MÜNT;Secretary General of the Ministry of the Environment;EST;meelismünt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Tuesday  June;2020-06-23;Greece;Mr Konstantinos CHATZIDAKIS;Minister for the Environment and Energy;GRC;konstantinoschatzidakis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Tuesday  June;2020-06-23;Spain;Mr Hugo Alfonso MORÁN FERNÁNDEZ;State Secretary for the Environment;ESP;hugoalfonsomoránfernández;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Tuesday  June;2020-06-23;France;Ms Brune POIRSON;Minister of State attached to the Ministre d’État, Minister for the Ecological and Inclusive Transition;FRA;brunepoirson;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Tuesday  June;2020-06-23;Lithuania;Ms Justina GRIGARAVIČIENĖ;Deputy Minister for the Environment;LTU;justinagrigaravičienė;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Tuesday  June;2020-06-23;Hungary;Mr Péter KADERJÁK;Minister of State for Energy and Climate Policy, Ministry of Innovation and Technology;HUN;péterkaderják;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Tuesday  June;2020-06-23;Netherlands;Ms Stientje VAN VELDHOVEN;State Secretary for Infrastructure and Water Management;NLD;stientjevanveldhoven;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Tuesday  June;2020-06-23;Poland;Ms Małgorzata GOLIŃSKA;State Secretary, Ministry of Climate;POL;małgorzatagolińska;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Tuesday  June;2020-06-23;Poland;Mr Adam GUIBOURGÉ-CZETWERTYŃSKI;Deputy State Secretary, Ministry of Climate;POL;adamguibourgéczetwertyński;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Tuesday  June;2020-06-23;Romania;Mr Costel ALEXE;Minister for the Environment, Water and Forestry;ROU;costelalexe;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  , Friday  October;2020-10-23;Belgium;Mr Alain MARON;Minister for Climate Transition, Environment, Energy and Participative Democracy;BEL;alainmaron;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  , Friday  October;2020-10-23;Bulgaria;Ms Ivanka TASHEVA;Deputy Permanent Representative;BGR;ivankatasheva;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  , Friday  October;2020-10-23;Czech Republic;Mr Vladislav SMRŽ;Deputy Minister for the Environment;CZE;vladislavsmrž;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  , Friday  October;2020-10-23;Germany;Mr Jochen FLASBARTH;State Secretary, Federal Ministry of the Environment, Nature Conservation and Nuclear Safety;DEU;jochenflasbarth;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  , Friday  October;2020-10-23;Estonia;Ms Kristi KLAAS;Deputy Secretary General, Ministry of the Environment;EST;kristiklaas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  , Friday  October;2020-10-23;Ireland;Mr Pat FENTON;Environment Attaché;IRL;patfenton;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  , Friday  October;2020-10-23;Greece;Mr Konstantinos-Evangelos ARAVOSIS;Secretary General for Natural Environment and Water;GRC;konstantinosevangelosaravosis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  , Friday  October;2020-10-23;Spain;Mr Hugo Alfonso MORÁN FERNÁNDEZ;State Secretary for the Environment;ESP;hugoalfonsomoránfernández;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  , Friday  October;2020-10-23;France;Mr Goran ŠTEFANIĆ;Deputy Permanent Representative;FRA;goranštefanić;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  , Friday  October;2020-10-23;Italy;Mr Roberto MORASSUT;State Secretary for the Environment, the Protection of Natural Resources and the Sea;ITA;robertomorassut;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  , Friday  October;2020-10-23;Italy;Mr Pavlos KOMBOS;Deputy Permanent Representative;ITA;pavloskombos;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  , Friday  October;2020-10-23;Latvia;Ms Alise BALODE;Deputy Permanent Representative;LVA;alisebalode;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  , Friday  October;2020-10-23;Lithuania;Ms Justina GRIGARAVIČIENĖ;Deputy Minister for the Environment;LTU;justinagrigaravičienė;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  , Friday  October;2020-10-23;Hungary;Mr Gábor BARANYAI;Deputy Permanent Representative;HUN;gáborbaranyai;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  , Friday  October;2020-10-23;Netherlands;Mr Ronald VAN ROEDEN;Deputy Permanent Representative;NLD;ronaldvanroeden;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  , Friday  October;2020-10-23;Poland;Mr Adam GUIBOURGÉ-CZETWERTYŃSKI;Deputy State Secretary, Ministry of Climate;POL;adamguibourgéczetwertyński;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  , Friday  October;2020-10-23;Portugal;Mr João GALAMBA;State Secretary attached to the Minister for the Environment and Climate Action, with responsibility for Energy;PRT;joãogalamba;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  , Friday  October;2020-10-23;Romania;Mr Mircea FECHET;State Secretary, Ministry of the Environment, Water and Forestry;ROU;mirceafechet;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  Thursday  December;2020-12-17;Belgium;Mr Alain MARON;Minister for Climate Transition, Environment, Energy and Participative Democracy;BEL;alainmaron;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  Thursday  December;2020-12-17;Belgium;Mr Pierre CARTUYVELS;Deputy Permanent Representative;BEL;pierrecartuyvels;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  Thursday  December;2020-12-17;Bulgaria;Ms Ivanka TASHEVA;Deputy Permanent Representative;BGR;ivankatasheva;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  Thursday  December;2020-12-17;Czech Republic;Mr Vladislav SMRŽ;Deputy Minister for the Environment;CZE;vladislavsmrž;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  Thursday  December;2020-12-17;Germany;Mr Jochen FLASBARTH;State Secretary, Federal Ministry of the Environment, Nature Conservation and Nuclear Safety;DEU;jochenflasbarth;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  Thursday  December;2020-12-17;Estonia;Mr Marten KOKK;Deputy Permanent Representative;EST;martenkokk;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  Thursday  December;2020-12-17;Greece;Mr Konstantinos-Evangelos ARAVOSIS;Secretary General for Natural Environment and Water;GRC;konstantinosevangelosaravosis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  Thursday  December;2020-12-17;Spain;Ms Teresa RIBERA RODRÍGUEZ;Fourth Deputy Prime Minister and Minister for the Ecological Transition and the Demographic Challenge;ESP;teresariberarodríguez;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  Thursday  December;2020-12-17;France;Mr Mario ŠILJEG;State Secretary, Ministry of the Economy and Sustainable Development;FRA;mariošiljeg;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  Thursday  December;2020-12-17;Italy;Mr Constantinos KADIS;Minister for Agriculture, Rural Development and Environment;ITA;constantinoskadis;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  Thursday  December;2020-12-17;Latvia;Ms Alise BALODE;Deputy Permanent Representative;LVA;alisebalode;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  Thursday  December;2020-12-17;Lithuania;Mr Simonas ŠATŪNAS;Deputy Permanent Representative;LTU;simonasšatūnas;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  Thursday  December;2020-12-17;Hungary;Mr Gábor BARANYAI;Deputy Permanent Representative;HUN;gáborbaranyai;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  Thursday  December;2020-12-17;Malta;Ms Kathiana BONELLO GHIO;Deputy Permanent Representative;MLT;kathianabonelloghio;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  Thursday  December;2020-12-17;Netherlands;Ms Stientje VAN VELDHOVEN;State Secretary for Infrastructure and Water Management;NLD;stientjevanveldhoven;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  Thursday  December;2020-12-17;Poland;Mr Adam GUIBOURGÉ-CZETWERTYŃSKI;Deputy State Secretary, Ministry of Climate;POL;adamguibourgéczetwertyński;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
env;Environment Council  Thursday  December;2020-12-17;Romania;Mr Mircea FECHET;Minister of Environment, Water and Forests;ROU;mirceafechet;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
